Subject,Group,Task,Phase,Practice,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,CorrResponse,Response,RT_ms,ACC
11005,"matching-first","self-matching","03_training2","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",919,1
11005,"matching-first","self-matching","03_training2","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",659,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",801,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",729,1
11005,"matching-first","self-matching","03_training2","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",754,1
11005,"matching-first","self-matching","03_training2","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",917,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",707,1
11005,"matching-first","self-matching","03_training2","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",917,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","square","self","Self","Self","白栽","白栽","Filler","Filler","o","o",799,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","square","self","Self","Self","白栽","白栽","Filler","Filler","o","o",648,1
11005,"matching-first","self-matching","03_training2","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",764,1
11005,"matching-first","self-matching","03_training2","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",776,1
11005,"matching-first","self-matching","03_training2","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",753,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",1082,1
11005,"matching-first","self-matching","03_training2","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",683,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",788,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",954,1
11005,"matching-first","self-matching","03_training2","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",801,1
11005,"matching-first","self-matching","03_training2","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",764,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",800,1
11005,"matching-first","self-matching","03_training2","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",658,1
11005,"matching-first","self-matching","03_training2","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",753,1
11005,"matching-first","self-matching","03_training2","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",943,1
11005,"matching-first","self-matching","03_training2","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",765,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",754,1
11005,"matching-first","self-matching","03_training2","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",646,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",694,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",695,1
11005,"matching-first","self-matching","03_training2","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",612,1
11005,"matching-first","self-matching","03_training2","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",752,1
11005,"matching-first","self-matching","03_training2","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",919,1
11005,"matching-first","self-matching","03_training2","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",635,1
11005,"matching-first","self-matching","03_training2","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",882,1
11005,"matching-first","self-matching","03_training2","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",625,1
11005,"matching-first","self-matching","03_training2","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",729,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",847,1
11005,"matching-first","self-matching","03_training2","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",812,1
11005,"matching-first","self-matching","03_training2","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",893,1
11005,"matching-first","self-matching","03_training2","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",895,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","circle","other","Other","Stranger","地入","地入","Filler","Filler","o","o",706,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",1096,1
11005,"matching-first","self-matching","03_training2","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",1143,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",718,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","square","self","Self","Self","地入","地入","Filler","Filler","o","o",718,1
11005,"matching-first","self-matching","03_training2","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",705,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","square","self","Self","Self","地入","地入","Filler","Filler","o","o",694,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",871,1
11005,"matching-first","self-matching","03_training2","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",589,1
11005,"matching-first","self-matching","03_training2","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","o",612,0
11005,"matching-first","self-matching","03_training2","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",553,1
11005,"matching-first","self-matching","03_training2","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",647,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",741,1
11005,"matching-first","self-matching","03_training2","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",517,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",729,1
11005,"matching-first","self-matching","03_training2","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",825,1
11005,"matching-first","self-matching","03_training2","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",589,1
11005,"matching-first","self-matching","03_training2","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","o",625,0
11005,"matching-first","self-matching","03_training2","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",1059,1
