"Subject","Trial","Task","Matching","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
"995543596","111","self-matching","Nonmatching","friend","Friend","Close","531","0.531","0"
"995543596","113","self-matching","Matching","self","Self","Self","400","0.4","1"
"995543596","115","self-matching","Matching","self","Self","Self","401","0.401","1"
"995543596","117","self-matching","Nonmatching","friend","Friend","Close","619","0.619","1"
"995543596","119","self-matching","Matching","self","Self","Self","604","0.604","1"
"995543596","121","self-matching","Nonmatching","self","Self","Self","582","0.582","1"
"995543596","123","self-matching","Nonmatching","friend","Friend","Close","497","0.497","0"
"995543596","125","self-matching","Nonmatching","self","Self","Self","776","0.776","1"
"995543596","127","self-matching","Matching","self","Self","Self","411","0.411","1"
"995543596","129","self-matching","Matching","friend","Friend","Close","908","0.908","1"
"995543596","131","self-matching","Matching","friend","Friend","Close","410","0.41","1"
"995543596","133","self-matching","Nonmatching","friend","Friend","Close","548","0.548","1"
"995543596","135","self-matching","Matching","self","Self","Self","506","0.506","1"
"995543596","137","self-matching","Matching","friend","Friend","Close","447","0.447","1"
"995543596","139","self-matching","Nonmatching","self","Self","Self","560","0.56","1"
"995543596","141","self-matching","Matching","self","Self","Self","491","0.491","1"
"995543596","143","self-matching","Matching","self","Self","Self","449","0.449","1"
"995543596","145","self-matching","Matching","friend","Friend","Close","553","0.553","1"
"995543596","147","self-matching","Matching","friend","Friend","Close","557","0.557","1"
"995543596","149","self-matching","Matching","friend","Friend","Close","737","0.737","1"
"995543596","151","self-matching","Nonmatching","friend","Friend","Close","502","0.502","1"
"995543596","153","self-matching","Nonmatching","friend","Friend","Close","420","0.42","1"
"995543596","155","self-matching","Nonmatching","friend","Friend","Close","493","0.493","1"
"995543596","157","self-matching","Matching","friend","Friend","Close","644","0.644","1"
"995543596","159","self-matching","Nonmatching","friend","Friend","Close","612","0.612","1"
"995543596","161","self-matching","Matching","self","Self","Self","389","0.389","1"
"995543596","163","self-matching","Matching","friend","Friend","Close","441","0.441","1"
"995543596","165","self-matching","Nonmatching","friend","Friend","Close","577","0.577","1"
"995543596","167","self-matching","Nonmatching","self","Self","Self","508","0.508","0"
"995543596","169","self-matching","Matching","friend","Friend","Close","466","0.466","1"
"995543596","171","self-matching","Nonmatching","self","Self","Self","832","0.832","1"
"995543596","173","self-matching","Matching","self","Self","Self","530","0.53","1"
"995543596","175","self-matching","Nonmatching","friend","Friend","Close","631","0.631","1"
"995543596","177","self-matching","Nonmatching","friend","Friend","Close","593","0.593","1"
"995543596","179","self-matching","Nonmatching","self","Self","Self","498","0.498","1"
"995543596","181","self-matching","Matching","friend","Friend","Close","569","0.569","1"
"995543596","183","self-matching","Matching","friend","Friend","Close","732","0.732","1"
"995543596","185","self-matching","Matching","friend","Friend","Close","537","0.537","1"
"995543596","187","self-matching","Matching","friend","Friend","Close","350","0.35","1"
"995543596","189","self-matching","Nonmatching","friend","Friend","Close","241","0.241","0"
"995543596","191","self-matching","Matching","friend","Friend","Close","378","0.378","0"
"995543596","193","self-matching","Nonmatching","self","Self","Self","597","0.597","1"
"995543596","195","self-matching","Matching","self","Self","Self","343","0.343","1"
"995543596","197","self-matching","Matching","self","Self","Self","404","0.404","1"
"995543596","199","self-matching","Nonmatching","self","Self","Self","453","0.453","1"
"995543596","201","self-matching","Matching","self","Self","Self","469","0.469","1"
"995543596","203","self-matching","Nonmatching","friend","Friend","Close","517","0.517","1"
"995543596","205","self-matching","Nonmatching","self","Self","Self","530","0.53","1"
"995543596","207","self-matching","Matching","self","Self","Self","374","0.374","1"
"995543596","209","self-matching","Matching","friend","Friend","Close","585","0.585","1"
"995543596","211","self-matching","Nonmatching","friend","Friend","Close","460","0.46","1"
"995543596","213","self-matching","Nonmatching","friend","Friend","Close","596","0.596","1"
"995543596","215","self-matching","Nonmatching","self","Self","Self","741","0.741","1"
"995543596","217","self-matching","Nonmatching","self","Self","Self","507","0.507","1"
"995543596","219","self-matching","Matching","friend","Friend","Close","449","0.449","0"
"995543596","221","self-matching","Matching","self","Self","Self","409","0.409","1"
"995543596","223","self-matching","Matching","self","Self","Self","555","0.555","1"
"995543596","225","self-matching","Matching","friend","Friend","Close","783","0.783","1"
"995543596","227","self-matching","Nonmatching","friend","Friend","Close","521","0.521","1"
"995543596","229","self-matching","Nonmatching","self","Self","Self","558","0.558","1"
"995543596","231","self-matching","Nonmatching","friend","Friend","Close","563","0.563","1"
"995543596","233","self-matching","Nonmatching","friend","Friend","Close","414","0.414","1"
"995543596","235","self-matching","Nonmatching","self","Self","Self","560","0.56","1"
"995543596","237","self-matching","Matching","friend","Friend","Close","643","0.643","1"
"995543596","239","self-matching","Nonmatching","friend","Friend","Close","525","0.525","1"
"995543597","7","self-matching","Nonmatching","self","Self","Self","869","0.869","1"
"995543597","13","self-matching","Nonmatching","self","Self","Self","1198","1.198","1"
"995543597","15","self-matching","Matching","friend","Friend","Close","1191","1.191","1"
"995543597","19","self-matching","Matching","self","Self","Self","1055","1.055","1"
"995543597","21","self-matching","Matching","self","Self","Self","535","0.535","1"
"995543597","23","self-matching","Matching","friend","Friend","Close","873","0.873","1"
"995543597","25","self-matching","Nonmatching","self","Self","Self","684","0.684","1"
"995543597","27","self-matching","Nonmatching","friend","Friend","Close","1191","1.191","1"
"995543597","29","self-matching","Matching","self","Self","Self","585","0.585","1"
"995543597","31","self-matching","Matching","self","Self","Self","455","0.455","1"
"995543597","33","self-matching","Nonmatching","self","Self","Self","715","0.715","1"
"995543597","35","self-matching","Matching","self","Self","Self","795","0.795","1"
"995543597","37","self-matching","Matching","self","Self","Self","364","0.364","1"
"995543597","39","self-matching","Matching","friend","Friend","Close","844","0.844","0"
"995543597","41","self-matching","Nonmatching","self","Self","Self","809","0.809","1"
"995543597","43","self-matching","Nonmatching","friend","Friend","Close","649","0.649","0"
"995543597","45","self-matching","Nonmatching","friend","Friend","Close","717","0.717","1"
"995543597","47","self-matching","Matching","friend","Friend","Close","972","0.972","1"
"995543597","49","self-matching","Nonmatching","self","Self","Self","725","0.725","1"
"995543597","51","self-matching","Matching","friend","Friend","Close","601","0.601","0"
"995543597","53","self-matching","Nonmatching","friend","Friend","Close","776","0.776","1"
"995543597","55","self-matching","Nonmatching","self","Self","Self","590","0.59","1"
"995543597","57","self-matching","Nonmatching","self","Self","Self","774","0.774","1"
"995543597","59","self-matching","Matching","self","Self","Self","752","0.752","1"
"995543597","61","self-matching","Nonmatching","self","Self","Self","735","0.735","1"
"995543597","63","self-matching","Nonmatching","self","Self","Self","664","0.664","1"
"995543597","65","self-matching","Matching","friend","Friend","Close","938","0.938","1"
"995543597","67","self-matching","Matching","self","Self","Self","621","0.621","1"
"995543597","69","self-matching","Matching","friend","Friend","Close","876","0.876","0"
"995543597","71","self-matching","Matching","friend","Friend","Close","730","0.73","1"
"995543597","73","self-matching","Nonmatching","friend","Friend","Close","939","0.939","1"
"995543597","75","self-matching","Nonmatching","self","Self","Self","852","0.852","1"
"995543597","77","self-matching","Nonmatching","friend","Friend","Close","532","0.532","1"
"995543597","79","self-matching","Nonmatching","self","Self","Self","882","0.882","0"
"995543597","81","self-matching","Matching","friend","Friend","Close","744","0.744","1"
"995543597","83","self-matching","Nonmatching","self","Self","Self","748","0.748","0"
"995543597","85","self-matching","Matching","friend","Friend","Close","872","0.872","1"
"995543597","87","self-matching","Nonmatching","self","Self","Self","477","0.477","1"
"995543597","89","self-matching","Matching","friend","Friend","Close","1166","1.166","1"
"995543597","91","self-matching","Matching","friend","Friend","Close","465","0.465","1"
"995543597","93","self-matching","Nonmatching","friend","Friend","Close","641","0.641","1"
"995543597","95","self-matching","Nonmatching","self","Self","Self","991","0.991","1"
"995543597","97","self-matching","Matching","friend","Friend","Close","674","0.674","1"
"995543597","99","self-matching","Matching","self","Self","Self","726","0.726","1"
"995543597","101","self-matching","Matching","self","Self","Self","556","0.556","1"
"995543597","103","self-matching","Matching","self","Self","Self","483","0.483","1"
"995543597","105","self-matching","Nonmatching","friend","Friend","Close","859","0.859","1"
"995543597","107","self-matching","Matching","self","Self","Self","804","0.804","1"
"995543597","109","self-matching","Matching","friend","Friend","Close","659","0.659","1"
"995543597","111","self-matching","Matching","self","Self","Self","648","0.648","1"
"995543597","113","self-matching","Matching","friend","Friend","Close","619","0.619","1"
"995543597","115","self-matching","Nonmatching","self","Self","Self","773","0.773","1"
"995543597","117","self-matching","Nonmatching","friend","Friend","Close","1167","1.167","1"
"995543597","119","self-matching","Matching","friend","Friend","Close","720","0.72","1"
"995543597","121","self-matching","Nonmatching","friend","Friend","Close","886","0.886","1"
"995543597","123","self-matching","Nonmatching","friend","Friend","Close","497","0.497","1"
"995543597","125","self-matching","Matching","friend","Friend","Close","713","0.713","1"
"995543597","127","self-matching","Matching","self","Self","Self","669","0.669","1"
"995543597","129","self-matching","Matching","self","Self","Self","625","0.625","1"
