"ExperimentName","Subject","Session","Age","Handedness","Sex","Identity","Shape","Target.ACC","Target.RESP","Target.RT","Label","Phase"
"SelfAssociate",15,1,21,"right","female","Friend","T.bmp",1,"m",1152,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Friend","T.bmp",1,"n",884,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Self","S.bmp",1,"m",934,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Self","S.bmp",1,"b",1190,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Friend","T.bmp",1,"n",786,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Stranger","C.bmp",1,"m",1206,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Friend","T.bmp",1,"n",830,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Stranger","C.bmp",1,"m",1042,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Self","S.bmp",1,"m",940,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Friend","T.bmp",1,"n",634,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Self","S.bmp",0,"m",1093,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Self","S.bmp",1,"b",1117,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Friend","T.bmp",1,"m",1103,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Stranger","C.bmp",1,"b",869,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Stranger","C.bmp",1,"n",841,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Friend","T.bmp",1,"m",787,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Friend","T.bmp",1,"n",728,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Self","S.bmp",0,"m",1568,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Self","S.bmp",1,"m",960,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Self","S.bmp",1,"b",730,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Friend","T.bmp",1,"m",1194,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Friend","T.bmp",1,"n",772,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Self","S.bmp",1,"m",989,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Self","S.bmp",0,"b",1273,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Friend","T.bmp",1,"m",1069,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Friend","T.bmp",1,"n",705,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Self","S.bmp",1,"m",893,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Self","S.bmp",1,"m",661,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Self","S.bmp",0,NA,0,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Self","S.bmp",1,"b",1079,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Self","S.bmp",1,"m",649,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Self","S.bmp",1,"m",873,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Self","S.bmp",1,"b",653,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Self","S.bmp",1,"b",718,NA,"Association"
"SelfAssociate",15,1,21,"right","female","Self","S.bmp",1,"m",536,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Stranger","T.bmp",1,"m",904,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Friend","C.bmp",0,"m",954,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Stranger","T.bmp",1,"n",1218,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Friend","C.bmp",1,"n",1072,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"n",804,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",0,"n",910,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Friend","C.bmp",1,"b",819,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Stranger","T.bmp",1,"n",1257,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Stranger","T.bmp",1,"n",903,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"m",1757,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"n",1183,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Friend","C.bmp",1,"m",829,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Friend","C.bmp",1,"b",873,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Stranger","T.bmp",1,"b",796,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Friend","C.bmp",1,"n",822,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Stranger","T.bmp",1,"n",748,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"n",880,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",0,"n",739,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"n",729,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Friend","C.bmp",1,"n",633,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Friend","C.bmp",1,"b",1197,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"b",1303,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"n",797,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Friend","C.bmp",1,"m",687,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",0,NA,0,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Friend","C.bmp",1,"n",875,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"b",1318,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Friend","C.bmp",1,"b",704,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Friend","C.bmp",0,"b",1495,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",0,"n",1111,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"b",835,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Friend","C.bmp",1,"m",1375,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"b",1263,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Friend","C.bmp",1,"n",701,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Friend","C.bmp",1,"m",1283,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"b",933,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Friend","C.bmp",1,"b",1333,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",0,"n",869,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Friend","C.bmp",1,"m",1281,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"b",899,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",0,"n",1105,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Friend","C.bmp",1,"m",855,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"n",983,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"m",637,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"m",583,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"m",781,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",0,"m",491,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"n",699,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"n",609,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"n",529,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"m",801,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"b",636,NA,"Association"
"SelfAssociate",16,1,24,"right","female","Self","S.bmp",1,"n",552,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Friend","T.bmp",0,"m",1305,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Self","C.bmp",1,"m",1461,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Stranger","S.bmp",1,"b",1091,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Stranger","S.bmp",1,"m",939,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Self","C.bmp",1,"b",1153,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Friend","T.bmp",1,"m",1076,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Friend","T.bmp",1,"n",990,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Stranger","S.bmp",1,"n",1450,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Stranger","S.bmp",0,"n",1714,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Friend","T.bmp",1,"m",1716,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Self","C.bmp",1,"n",878,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Self","C.bmp",1,"m",960,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Stranger","S.bmp",0,"m",1051,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Stranger","S.bmp",1,"n",1043,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Friend","T.bmp",1,"m",1373,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Self","C.bmp",1,"n",717,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Friend","T.bmp",1,"m",1015,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Self","C.bmp",1,"m",1013,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Friend","T.bmp",1,"m",1077,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Friend","T.bmp",1,"b",1175,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Stranger","S.bmp",1,"m",1006,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Stranger","S.bmp",1,"m",902,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Stranger","S.bmp",1,"b",1092,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Friend","T.bmp",1,"n",1404,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Friend","T.bmp",1,"m",1012,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Stranger","S.bmp",1,"b",916,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Stranger","S.bmp",1,"m",1070,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Friend","T.bmp",1,"m",914,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Stranger","S.bmp",1,"b",1046,NA,"Association"
"SelfAssociate",17,1,25,"right","male","Friend","T.bmp",1,"b",1022,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Stranger","T.bmp",1,"m",1053,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Friend","S.bmp",1,"b",1157,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Stranger","T.bmp",1,"n",959,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Friend","S.bmp",1,"m",1002,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Self","C.bmp",1,"n",788,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Self","C.bmp",1,"m",880,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Self","C.bmp",1,"m",802,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Self","C.bmp",1,"m",780,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Friend","S.bmp",1,"n",1131,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Stranger","T.bmp",1,"m",923,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Stranger","T.bmp",1,"m",813,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Friend","S.bmp",1,"m",1157,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Self","C.bmp",1,"m",903,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Stranger","T.bmp",1,"m",757,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Stranger","T.bmp",1,"b",1079,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Friend","S.bmp",1,"b",1049,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Self","C.bmp",1,"b",1129,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Friend","S.bmp",0,"n",1033,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Friend","S.bmp",0,NA,0,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Friend","S.bmp",1,"n",1504,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Friend","S.bmp",0,"n",1228,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Friend","S.bmp",1,"m",1056,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Friend","S.bmp",1,"m",790,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Friend","S.bmp",1,"b",1002,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Friend","S.bmp",1,"b",893,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Friend","S.bmp",1,"m",741,NA,"Association"
"SelfAssociate",18,1,24,"right","male","Friend","S.bmp",1,"m",851,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",1,"n",1149,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",0,"n",1176,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",1,"m",934,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",0,"n",1036,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",0,NA,0,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",1,"n",923,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"m",821,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",1,"m",1259,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",0,"n",785,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",0,"n",1526,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",0,NA,0,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",0,"m",956,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"n",1174,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",1,"n",1028,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",0,"n",728,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",1,"m",1097,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",1,"b",1343,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"m",924,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"n",1588,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",0,NA,0,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",1,"m",1005,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",1,"n",989,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",0,"b",1217,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"b",1183,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",0,"m",1253,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",0,"n",1237,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",0,NA,0,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"m",996,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",1,"m",1230,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",0,"n",1058,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"m",1168,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",0,"n",992,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",0,"b",1900,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"m",1075,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",0,"b",1245,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",1,"n",1237,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",1,"b",974,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",0,"m",1502,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",1,"m",1836,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",0,"n",910,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"m",1107,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"m",919,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"m",881,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",1,"m",1099,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",0,"b",1297,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"n",1080,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",1,"n",1170,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",0,"m",882,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",1,"b",1164,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",1,"b",780,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",0,"n",1634,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"m",1085,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",1,"b",1692,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",1,"m",892,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",1,"b",1060,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",1,"n",1162,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"n",1116,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",1,"b",1143,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",1,"b",709,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"n",1025,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"n",1021,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"b",931,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",1,"m",1003,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",1,"b",870,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",0,"n",1250,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",0,"b",1130,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"n",1218,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",1,"m",992,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",1,"n",1156,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",0,"b",1238,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",1,"n",1017,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"n",966,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",0,"m",1312,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"b",1420,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",1,"b",850,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",1,"m",1226,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",1,"b",1351,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",0,"n",1075,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"b",1197,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Stranger","C.bmp",0,"m",1007,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Friend","S.bmp",1,"m",1207,NA,"Association"
"SelfAssociate",19,1,25,"right","male","Self","T.bmp",0,"b",1199,NA,"Association"
